date,campaign_id,channel,campaign_type,region,impressions,clicks,spend,conversions
2026-04-18,C001,Search,Performance,North,1938736,82377,18174.02,7525
2026-04-18,C001,Search,Performance,South,1681373,45278,14921.72,3219
2026-04-18,C001,Search,Performance,East,1770666,51039,16265.21,2997
2026-04-18,C001,Search,Performance,West,1480666,60653,15021.37,3982
2026-04-18,C002,Social,Performance,North,1105687,52082,12236.75,3856
2026-04-18,C002,Social,Performance,South,873217,46139,10928.42,3375
2026-04-18,C002,Social,Performance,East,783647,21954,10344.46,1643
2026-04-18,C002,Social,Performance,West,1314985,46079,12816.8,3816
2026-04-18,C003,Display,Awareness,North,851305,44648,8989.41,3329
2026-04-18,C003,Display,Awareness,South,833777,25831,8964.32,1738
2026-04-18,C003,Display,Awareness,East,694166,23688,8172.29,2033
2026-04-18,C003,Display,Awareness,West,681962,22004,7741.76,1359
2026-04-18,C004,Email,Retention,North,331583,13332,3559.66,1099
2026-04-18,C004,Email,Retention,South,386724,19073,3854.47,1083
2026-04-18,C004,Email,Retention,East,271183,9132,3354.55,615
2026-04-18,C004,Email,Retention,West,324133,14557,3380.78,1022
2026-04-18,C005,Affiliate,Performance,North,441160,18191,5093.57,1017
2026-04-18,C005,Affiliate,Performance,South,494874,18577,6329.01,1722
2026-04-18,C005,Affiliate,Performance,East,581289,27302,5340.15,2168
2026-04-18,C005,Affiliate,Performance,West,617502,22923,5727.6,1463
2026-04-19,C001,Search,Performance,North,1931051,81011,20004.04,7529
2026-04-19,C001,Search,Performance,South,1780087,91267,16023.86,7945
2026-04-19,C001,Search,Performance,East,1616545,64912,14849.58,5512
2026-04-19,C001,Search,Performance,West,1009117,32869,12526.53,2769
2026-04-19,C002,Social,Performance,North,914557,32462,10684.75,2705
2026-04-19,C002,Social,Performance,South,905766,37732,10096.17,2226
2026-04-19,C002,Social,Performance,East,1072985,50174,10629.79,3180
2026-04-19,C002,Social,Performance,West,1388287,60372,12576.55,4355
2026-04-19,C003,Display,Awareness,North,662258,32642,7482.43,2703
2026-04-19,C003,Display,Awareness,South,911275,34843,8626.94,2914
2026-04-19,C003,Display,Awareness,East,712069,38651,7098.89,2606
2026-04-19,C003,Display,Awareness,West,717148,32429,7675.06,2486
2026-04-19,C004,Email,Retention,North,301830,16586,3903.06,1411
2026-04-19,C004,Email,Retention,South,433844,19321,3960.02,1724
2026-04-19,C004,Email,Retention,East,397448,12340,3611.3,717
2026-04-19,C004,Email,Retention,West,366542,18350,3440.91,1128
2026-04-19,C005,Affiliate,Performance,North,559482,27922,5839.91,2003
2026-04-19,C005,Affiliate,Performance,South,502733,16864,6074.61,1268
2026-04-19,C005,Affiliate,Performance,East,684889,29067,6421.6,2506
2026-04-19,C005,Affiliate,Performance,West,468673,12420,5669.14,1117
2026-04-20,C001,Search,Performance,North,1403313,52320,13649.22,4711
2026-04-20,C001,Search,Performance,South,1177605,29859,13548.28,2001
2026-04-20,C001,Search,Performance,East,1102814,56572,11440.59,5176
2026-04-20,C001,Search,Performance,West,1329831,51682,15528.35,3977
2026-04-20,C002,Social,Performance,North,1008626,25460,11191.89,1409
2026-04-20,C002,Social,Performance,South,882676,34998,9448.21,1956
2026-04-20,C002,Social,Performance,East,899961,30623,9240.25,1888
2026-04-20,C002,Social,Performance,West,1047238,33478,11471.95,2557
2026-04-20,C003,Display,Awareness,North,610099,27533,7504.75,2344
2026-04-20,C003,Display,Awareness,South,514900,20098,6483.6,1162
2026-04-20,C003,Display,Awareness,East,617464,25022,6424.9,2301
2026-04-20,C003,Display,Awareness,West,771999,32802,7961.77,2331
2026-04-20,C004,Email,Retention,North,344122,17157,3728.47,1508
2026-04-20,C004,Email,Retention,South,271359,12491,3287.02,832
2026-04-20,C004,Email,Retention,East,322913,10299,3104.26,566
2026-04-20,C004,Email,Retention,West,321821,9698,3106.1,573
2026-04-20,C005,Affiliate,Performance,North,457529,12049,4865.46,1130
2026-04-20,C005,Affiliate,Performance,South,468711,16262,4522.39,1101
2026-04-20,C005,Affiliate,Performance,East,516784,15848,6391.5,1416
2026-04-20,C005,Affiliate,Performance,West,404791,14736,4748.28,1324
2026-04-21,C001,Search,Performance,North,1248127,31940,12194.94,2696
2026-04-21,C001,Search,Performance,South,1481051,73157,15675.71,6817
2026-04-21,C001,Search,Performance,East,1031898,47154,11024.39,4260
2026-04-21,C001,Search,Performance,West,1171934,61580,14072.31,5394
2026-04-21,C002,Social,Performance,North,778005,26247,9787.51,2088
2026-04-21,C002,Social,Performance,South,1075156,55883,10031.99,4467
2026-04-21,C002,Social,Performance,East,958142,25200,10079.98,1737
2026-04-21,C002,Social,Performance,West,787073,34955,9578.93,2571
2026-04-21,C003,Display,Awareness,North,641429,20167,5664.3,1525
2026-04-21,C003,Display,Awareness,South,766796,31979,7341.93,2947
2026-04-21,C003,Display,Awareness,East,549193,23763,6992.45,1580
2026-04-21,C003,Display,Awareness,West,486335,20103,5973.74,1533
2026-04-21,C004,Email,Retention,North,352402,10808,3525.76,797
2026-04-21,C004,Email,Retention,South,341889,13977,3293.32,989
2026-04-21,C004,Email,Retention,East,428563,19350,3807.28,1122
2026-04-21,C004,Email,Retention,West,275055,14227,2944.06,836
2026-04-21,C005,Affiliate,Performance,North,525495,20087,5728.38,1614
2026-04-21,C005,Affiliate,Performance,South,526759,13702,4970.41,1078
2026-04-21,C005,Affiliate,Performance,East,436445,17052,4908.36,1165
2026-04-21,C005,Affiliate,Performance,West,368497,10822,4647.2,609
2026-04-22,C001,Search,Performance,North,1167955,62354,14667.83,5258
2026-04-22,C001,Search,Performance,South,1381372,61275,13745.01,5396
2026-04-22,C001,Search,Performance,East,1421479,60561,13816.38,5348
2026-04-22,C001,Search,Performance,West,974474,44553,12510.77,3402
2026-04-22,C002,Social,Performance,North,887076,45888,8885.58,3434
2026-04-22,C002,Social,Performance,South,995852,36910,9221.8,2181
2026-04-22,C002,Social,Performance,East,920934,43546,8879.26,2483
2026-04-22,C002,Social,Performance,West,775180,25757,9245.41,1980
2026-04-22,C003,Display,Awareness,North,643475,31356,7211.84,2364
2026-04-22,C003,Display,Awareness,South,529807,24990,6613.18,1771
2026-04-22,C003,Display,Awareness,East,659192,23265,6945.42,1504
2026-04-22,C003,Display,Awareness,West,591015,15115,6498.95,1298
2026-04-22,C004,Email,Retention,North,417916,16635,3885.68,1051
2026-04-22,C004,Email,Retention,South,385361,17723,3688.05,1149
2026-04-22,C004,Email,Retention,East,372921,11453,3589.49,832
2026-04-22,C004,Email,Retention,West,273216,10024,3509.06,848
2026-04-22,C005,Affiliate,Performance,North,436933,22356,4421.77,1272
2026-04-22,C005,Affiliate,Performance,South,421170,12528,4657.99,1037
2026-04-22,C005,Affiliate,Performance,East,461249,14283,5335.62,1320
2026-04-22,C005,Affiliate,Performance,West,364320,13892,4810.08,776
2026-04-23,C001,Search,Performance,North,1241446,35958,14128.78,2519
2026-04-23,C001,Search,Performance,South,972364,47132,9543.23,3592
2026-04-23,C001,Search,Performance,East,1046741,31252,12102.01,2030
2026-04-23,C001,Search,Performance,West,1205716,48932,14354.54,3792
2026-04-23,C002,Social,Performance,North,1125615,36751,11555.49,2407
2026-04-23,C002,Social,Performance,South,832466,28439,10871.95,2411
2026-04-23,C002,Social,Performance,East,1062525,48814,11398.93,3442
2026-04-23,C002,Social,Performance,West,903930,33395,11105.27,2611
2026-04-23,C003,Display,Awareness,North,579460,14903,6078.31,1006
2026-04-23,C003,Display,Awareness,South,813001,33835,7542.12,2470
2026-04-23,C003,Display,Awareness,East,611090,30595,6765.53,2866
2026-04-23,C003,Display,Awareness,West,622266,22899,6723.85,2034
2026-04-23,C004,Email,Retention,North,338326,16004,4016.33,1220
2026-04-23,C004,Email,Retention,South,299164,14486,2786.52,921
2026-04-23,C004,Email,Retention,East,335150,10114,3772.33,557
2026-04-23,C004,Email,Retention,West,342253,12174,3678.72,939
2026-04-23,C005,Affiliate,Performance,North,456489,14513,5350.94,1077
2026-04-23,C005,Affiliate,Performance,South,477342,15013,5027.09,988
2026-04-23,C005,Affiliate,Performance,East,577496,22447,5458.19,1875
2026-04-23,C005,Affiliate,Performance,West,498635,14534,4774.49,1361
2026-04-24,C001,Search,Performance,North,1082287,31137,13127.13,1884
2026-04-24,C001,Search,Performance,South,1528789,59759,14570.1,5158
2026-04-24,C001,Search,Performance,East,1504062,38429,14680.27,2592
2026-04-24,C001,Search,Performance,West,1604415,40560,15962.28,2284
2026-04-24,C002,Social,Performance,North,926425,42281,10820.86,3665
2026-04-24,C002,Social,Performance,South,983468,25649,11269.03,2367
2026-04-24,C002,Social,Performance,East,908007,43633,9590.86,2786
2026-04-24,C002,Social,Performance,West,861606,27813,10044.42,2632
2026-04-24,C003,Display,Awareness,North,865605,25454,7727.89,2388
2026-04-24,C003,Display,Awareness,South,738590,38064,6542.04,2420
2026-04-24,C003,Display,Awareness,East,974124,29625,8512.02,2537
2026-04-24,C003,Display,Awareness,West,707621,21418,7991.02,1538
2026-04-24,C004,Email,Retention,North,327249,17951,3391.15,1273
2026-04-24,C004,Email,Retention,South,396832,14269,3983.62,1008
2026-04-24,C004,Email,Retention,East,346261,16638,3580.99,974
2026-04-24,C004,Email,Retention,West,292723,11727,3507.92,654
2026-04-24,C005,Affiliate,Performance,North,395854,13038,5236.27,985
2026-04-24,C005,Affiliate,Performance,South,428750,22626,4378.31,1828
2026-04-24,C005,Affiliate,Performance,East,591074,18323,5555.46,1103
2026-04-24,C005,Affiliate,Performance,West,520648,21761,5102.77,1884
2026-04-25,C001,Search,Performance,North,1834992,75248,16032.4,4479
2026-04-25,C001,Search,Performance,South,1852265,60301,17129.84,5191
2026-04-25,C001,Search,Performance,East,1481113,57484,14984.78,3999
2026-04-25,C001,Search,Performance,West,1345028,59303,15092.3,5043
2026-04-25,C002,Social,Performance,North,955937,46601,10088.05,3449
2026-04-25,C002,Social,Performance,South,1145797,55151,11877.86,4492
2026-04-25,C002,Social,Performance,East,995970,54644,12220.1,3265
2026-04-25,C002,Social,Performance,West,827940,42804,10951.89,2773
2026-04-25,C003,Display,Awareness,North,957897,52442,8759.17,3501
2026-04-25,C003,Display,Awareness,South,886668,25236,8574.33,1798
2026-04-25,C003,Display,Awareness,East,766189,30734,7767.23,2484
2026-04-25,C003,Display,Awareness,West,1017909,27149,8935.64,2116
2026-04-25,C004,Email,Retention,North,289474,12104,3704.51,826
2026-04-25,C004,Email,Retention,South,338661,17092,4170.83,1296
2026-04-25,C004,Email,Retention,East,363107,10979,3258.56,729
2026-04-25,C004,Email,Retention,West,345258,11359,3608.72,720
2026-04-25,C005,Affiliate,Performance,North,399112,14434,5161.38,1209
2026-04-25,C005,Affiliate,Performance,South,553731,20868,5697.28,1619
2026-04-25,C005,Affiliate,Performance,East,457079,20660,5921.01,1872
2026-04-25,C005,Affiliate,Performance,West,588324,17956,5490.38,1200
2026-04-26,C001,Search,Performance,North,1531516,71318,14250.05,6003
2026-04-26,C001,Search,Performance,South,1205470,56093,15257.26,4610
2026-04-26,C001,Search,Performance,East,1199424,50077,14816.57,4591
2026-04-26,C001,Search,Performance,West,1321659,66543,14578.33,3660
2026-04-26,C002,Social,Performance,North,940155,40607,11919.1,2966
2026-04-26,C002,Social,Performance,South,1224414,35110,10879.94,2228
2026-04-26,C002,Social,Performance,East,956539,48876,11107.92,3870
2026-04-26,C002,Social,Performance,West,1064176,43585,10688.41,2557
2026-04-26,C003,Display,Awareness,North,710390,32190,7564.45,2896
2026-04-26,C003,Display,Awareness,South,820178,43598,7813.56,2491
2026-04-26,C003,Display,Awareness,East,644497,21328,7304.29,1609
2026-04-26,C003,Display,Awareness,West,686337,27709,7411.37,2269
2026-04-26,C004,Email,Retention,North,264046,9369,3233.96,793
2026-04-26,C004,Email,Retention,South,367810,16554,3494.04,1065
2026-04-26,C004,Email,Retention,East,409626,16999,4340.62,1269
2026-04-26,C004,Email,Retention,West,439947,20442,4506.82,1213
2026-04-26,C005,Affiliate,Performance,North,409526,22230,5272.97,2073
2026-04-26,C005,Affiliate,Performance,South,450301,17245,5816.54,1076
2026-04-26,C005,Affiliate,Performance,East,718354,31627,6355.74,2187
2026-04-26,C005,Affiliate,Performance,West,550901,18928,5557.2,1729
2026-04-27,C001,Search,Performance,North,1234693,41734,14031.89,2351
2026-04-27,C001,Search,Performance,South,1651417,63598,15343.07,4325
2026-04-27,C001,Search,Performance,East,1260855,63962,15763.73,5814
2026-04-27,C001,Search,Performance,West,1538913,56823,13634.59,3618
2026-04-27,C002,Social,Performance,North,731781,31626,8919.15,2342
2026-04-27,C002,Social,Performance,South,1013901,26324,9248.56,2125
2026-04-27,C002,Social,Performance,East,1234931,57882,11181.62,5331
2026-04-27,C002,Social,Performance,West,988425,39632,11193.16,2202
2026-04-27,C003,Display,Awareness,North,596939,15434,7272.5,1410
2026-04-27,C003,Display,Awareness,South,537918,25326,7140.92,1547
2026-04-27,C003,Display,Awareness,East,640953,34961,8521.78,3150
2026-04-27,C003,Display,Awareness,West,931167,41695,8403.72,2868
2026-04-27,C004,Email,Retention,North,325869,9121,3341.96,838
2026-04-27,C004,Email,Retention,South,295399,9378,3663.6,725
2026-04-27,C004,Email,Retention,East,309020,7734,3666.37,659
2026-04-27,C004,Email,Retention,West,451574,22261,3947.05,1634
2026-04-27,C005,Affiliate,Performance,North,487451,19163,5077.76,1397
2026-04-27,C005,Affiliate,Performance,South,597233,24368,5633.88,1648
2026-04-27,C005,Affiliate,Performance,East,362481,16172,4479.21,1330
2026-04-27,C005,Affiliate,Performance,West,568559,22803,5410.41,2069
2026-04-28,C001,Search,Performance,North,1369359,45495,11978.53,2871
2026-04-28,C001,Search,Performance,South,1410465,37666,15217.65,3545
2026-04-28,C001,Search,Performance,East,1599243,63826,15797.83,3592
2026-04-28,C001,Search,Performance,West,1693734,78733,17023.75,5642
2026-04-28,C002,Social,Performance,North,802726,23955,9573.24,1673
2026-04-28,C002,Social,Performance,South,1212893,60447,11139.68,4250
2026-04-28,C002,Social,Performance,East,1027856,30881,12142.68,2899
2026-04-28,C002,Social,Performance,West,1100636,59921,11039.23,4105
2026-04-28,C003,Display,Awareness,North,578642,23352,6771.87,1582
2026-04-28,C003,Display,Awareness,South,656538,21591,8035.49,1218
2026-04-28,C003,Display,Awareness,East,584529,17624,7420.74,1041
2026-04-28,C003,Display,Awareness,West,898464,25000,9029.45,2129
2026-04-28,C004,Email,Retention,North,277693,13782,3563.88,1029
2026-04-28,C004,Email,Retention,South,398057,17125,3656.22,1408
2026-04-28,C004,Email,Retention,East,246150,6260,3214.37,374
2026-04-28,C004,Email,Retention,West,434467,18254,4303.2,1408
2026-04-28,C005,Affiliate,Performance,North,577611,21329,5157.94,1706
2026-04-28,C005,Affiliate,Performance,South,522554,25353,4920.82,1921
2026-04-28,C005,Affiliate,Performance,East,554464,17857,5015.61,1182
2026-04-28,C005,Affiliate,Performance,West,442462,21621,5736.97,1549
2026-04-29,C001,Search,Performance,North,1424264,71238,12824.74,5495
2026-04-29,C001,Search,Performance,South,1276980,50095,12815.37,3540
2026-04-29,C001,Search,Performance,East,1092875,42325,11512.92,3206
2026-04-29,C001,Search,Performance,West,1011366,40853,12548.48,2643
2026-04-29,C002,Social,Performance,North,993587,46527,9929.35,3823
2026-04-29,C002,Social,Performance,South,1128404,41341,12027.33,2895
2026-04-29,C002,Social,Performance,East,1118381,57307,10263.65,3542
2026-04-29,C002,Social,Performance,West,1043168,45807,12966.78,3071
2026-04-29,C003,Display,Awareness,North,682953,21872,8222.56,1659
2026-04-29,C003,Display,Awareness,South,662337,22627,8088.73,1535
2026-04-29,C003,Display,Awareness,East,763364,22913,7164.91,1286
2026-04-29,C003,Display,Awareness,West,713055,38704,7118.15,2641
2026-04-29,C004,Email,Retention,North,390916,18967,3513.72,1515
2026-04-29,C004,Email,Retention,South,273698,11291,3124.34,662
2026-04-29,C004,Email,Retention,East,440323,14447,3876.05,805
2026-04-29,C004,Email,Retention,West,366442,16930,3784.61,1466
2026-04-29,C005,Affiliate,Performance,North,464595,16222,4864.69,1450
2026-04-29,C005,Affiliate,Performance,South,449042,21997,4779.57,1720
2026-04-29,C005,Affiliate,Performance,East,522491,17366,4826.41,1334
2026-04-29,C005,Affiliate,Performance,West,484551,19026,5798.82,1288
2026-04-30,C001,Search,Performance,North,1649311,42217,14421.27,3502
2026-04-30,C001,Search,Performance,South,1114980,29228,13099.47,2078
2026-04-30,C001,Search,Performance,East,1523477,41926,13857.94,3448
2026-04-30,C001,Search,Performance,West,1835936,82750,17963.38,7670
2026-04-30,C002,Social,Performance,North,711902,27436,8144.79,1930
2026-04-30,C002,Social,Performance,South,892530,48533,9670.58,2841
2026-04-30,C002,Social,Performance,East,1030522,51428,10310.41,3570
2026-04-30,C002,Social,Performance,West,1035879,38623,11233.08,2703
2026-04-30,C003,Display,Awareness,North,682309,19998,6839.25,1517
2026-04-30,C003,Display,Awareness,South,553864,19107,7356.54,1568
2026-04-30,C003,Display,Awareness,East,857129,30661,7794.63,1742
2026-04-30,C003,Display,Awareness,West,812331,42514,7464.56,3733
2026-04-30,C004,Email,Retention,North,419346,13448,3766.99,1228
2026-04-30,C004,Email,Retention,South,274234,14888,3138.44,986
2026-04-30,C004,Email,Retention,East,333956,10588,3548.39,881
